Frame,Time (Seconds),qX,qY,qZ,qW,pX,pY,pZ
14282,39.672222,-0.056574,-0.680149,0.121919,-0.720647,2.560890,1.005028,-0.133111
14283,39.675000,-0.048636,-0.676389,0.125352,-0.724168,2.562955,1.003803,-0.131905
14284,39.677778,-0.047823,-0.677534,0.126674,-0.722921,2.564453,1.003472,-0.131877
14285,39.680556,-0.047168,-0.679475,0.128814,-0.720760,2.566308,1.002889,-0.132202
14286,39.683333,-0.046786,-0.681548,0.128847,-0.718820,2.567580,1.001883,-0.132173
14287,39.686111,-0.043746,-0.680956,0.129834,-0.719395,2.569317,1.001346,-0.131593
14288,39.688889,-0.039982,-0.675954,0.132148,-0.723895,2.571304,1.001127,-0.131567
14289,39.691667,-0.042361,-0.672784,0.134090,-0.726352,2.571924,1.000955,-0.132657
14290,39.694444,-0.043651,-0.669299,0.131243,-0.730006,2.573148,1.000565,-0.134026
14291,39.697222,-0.043001,-0.666571,0.130932,-0.732591,2.575337,0.999107,-0.135675
14292,39.700000,-0.045810,-0.671994,0.129683,-0.727673,2.576317,0.998155,-0.136726
14293,39.702778,-0.046518,-0.674215,0.131107,-0.725315,2.577879,0.998367,-0.136536
14294,39.705556,-0.050130,-0.676945,0.128305,-0.723029,2.579796,0.997730,-0.138020
14295,39.708333,-0.053265,-0.681582,0.122835,-0.719389,2.581145,0.997301,-0.140076
14296,39.711111,-0.054663,-0.680365,0.121656,-0.720635,2.582584,0.996605,-0.141522
14297,39.713889,-0.054040,-0.677556,0.119268,-0.723721,2.584893,0.994949,-0.143053
14298,39.716667,-0.050072,-0.668753,0.124976,-0.731193,2.586493,0.995074,-0.143684
14299,39.719444,-0.060566,-0.675551,0.096410,-0.728470,2.587920,0.993851,-0.142982
14300,39.722222,-0.055282,-0.682559,0.090366,-0.723112,2.588841,0.996611,-0.144269
14301,39.725000,-0.054893,-0.678525,0.118975,-0.722797,2.591400,0.994176,-0.144578
14302,39.727778,-0.050640,-0.678649,0.123040,-0.722310,2.593093,0.993272,-0.145012
14303,39.730556,-0.051889,-0.676777,0.118588,-0.724719,2.594894,0.991926,-0.146232
14304,39.733333,-0.058615,-0.676330,0.112882,-0.725534,2.596749,0.990929,-0.148678
14305,39.736111,-0.061834,-0.674470,0.110220,-0.727405,2.598189,0.990139,-0.150649
14306,39.738889,-0.061970,-0.676242,0.108857,-0.725952,2.599623,0.989359,-0.151019
14307,39.741667,-0.061026,-0.677805,0.109004,-0.724551,2.601100,0.988962,-0.150147
14308,39.744444,-0.054246,-0.674037,0.110662,-0.728344,2.604044,0.988468,-0.148777
14309,39.747222,-0.056160,-0.685107,0.114012,-0.717270,2.604568,0.988487,-0.147626
14310,39.750000,-0.047828,-0.682852,0.116256,-0.719660,2.606834,0.987892,-0.146445
14311,39.752778,-0.048540,-0.684768,0.117477,-0.717591,2.608369,0.987475,-0.146424
14312,39.755556,-0.046053,-0.683414,0.118241,-0.718919,2.610529,0.987337,-0.145963
14313,39.758333,-0.043630,-0.683350,0.119533,-0.718916,2.612124,0.986259,-0.145890
14314,39.761111,-0.044810,-0.684469,0.121155,-0.717507,2.613550,0.986055,-0.146086
14315,39.763889,-0.042057,-0.678282,0.123558,-0.723117,2.615487,0.985966,-0.146383
14316,39.766667,-0.041177,-0.667931,0.124302,-0.732613,2.616627,0.985587,-0.147577
14317,39.769444,-0.041611,-0.665309,0.123494,-0.735107,2.618666,0.985148,-0.149150
14318,39.772222,-0.048850,-0.673783,0.120890,-0.727335,2.619479,0.984684,-0.152083
14319,39.775000,-0.048879,-0.676218,0.121572,-0.724956,2.621291,0.984474,-0.151680
14320,39.777778,-0.045596,-0.671965,0.116943,-0.729869,2.624447,0.982134,-0.152647
14321,39.780556,-0.047449,-0.675253,0.113925,-0.727189,2.625966,0.981387,-0.153683
14322,39.783333,-0.051014,-0.677541,0.114633,-0.724703,2.626871,0.981909,-0.155325
14323,39.786111,-0.054583,-0.679617,0.110323,-0.723167,2.628480,0.982348,-0.157057
14324,39.788889,-0.053867,-0.674636,0.112303,-0.727566,2.630435,0.982350,-0.158376
14325,39.791667,-0.053374,-0.673455,0.113318,-0.728538,2.631926,0.981993,-0.159384
14326,39.794444,-0.053106,-0.678206,0.108869,-0.724820,2.634236,0.981142,-0.159983
14327,39.797222,-0.052554,-0.675757,0.111033,-0.726816,2.635858,0.981214,-0.159496
14328,39.800000,-0.050475,-0.674977,0.113263,-0.727344,2.637290,0.981772,-0.159249
14329,39.802778,-0.051000,-0.674217,0.109002,-0.728663,2.639474,0.980160,-0.161118
14330,39.805556,-0.058733,-0.678370,0.102162,-0.725209,2.641207,0.979571,-0.163509
14331,39.808333,-0.062678,-0.675366,0.100847,-0.727862,2.642866,0.979504,-0.165013
14332,39.811111,-0.064039,-0.677960,0.098945,-0.725589,2.644395,0.979012,-0.165289
14333,39.813889,-0.059770,-0.681332,0.098919,-0.722793,2.646187,0.978282,-0.164119
14334,39.816667,-0.059552,-0.686631,0.101763,-0.717381,2.647857,0.978909,-0.162647
14335,39.819444,-0.055739,-0.691024,0.105656,-0.712893,2.649297,0.978771,-0.161288
14336,39.822222,-0.051357,-0.693445,0.108144,-0.710494,2.651571,0.978385,-0.160552
14337,39.825000,-0.046960,-0.688745,0.109774,-0.715104,2.653733,0.977712,-0.160507
14338,39.827778,-0.044990,-0.687302,0.110640,-0.716485,2.655467,0.977410,-0.160340
14339,39.830556,-0.044916,-0.688181,0.111602,-0.715496,2.657093,0.977509,-0.160506
14340,39.833333,-0.043153,-0.681795,0.113422,-0.721408,2.658956,0.977625,-0.161022
14341,39.836111,-0.044852,-0.676613,0.114588,-0.725984,2.659732,0.978404,-0.162316
14342,39.838889,-0.044139,-0.665273,0.114947,-0.736377,2.661789,0.978472,-0.164092
14343,39.841667,-0.045213,-0.663105,0.112141,-0.738696,2.664178,0.977487,-0.165918
14344,39.844444,-0.046694,-0.668216,0.108968,-0.734461,2.665848,0.976241,-0.167037
14345,39.847222,-0.052899,-0.675721,0.111655,-0.726729,2.666722,0.978206,-0.167482
14346,39.850000,-0.055017,-0.686551,0.102800,-0.717672,2.668751,0.976640,-0.170000
14347,39.852778,-0.052940,-0.677939,0.104544,-0.725718,2.670548,0.975343,-0.170864
14348,39.855556,-0.052858,-0.674818,0.101836,-0.729010,2.672583,0.976593,-0.172018
14349,39.858333,-0.050885,-0.667209,0.106015,-0.735529,2.674718,0.977159,-0.173624
14350,39.861111,-0.051975,-0.669351,0.105058,-0.733642,2.676515,0.977130,-0.174647
14351,39.863889,-0.051672,-0.674067,0.103487,-0.729558,2.678153,0.976711,-0.174433
14352,39.866667,-0.050603,-0.672848,0.106036,-0.730391,2.679599,0.977131,-0.174169
14353,39.869444,-0.051551,-0.674468,0.104839,-0.729002,2.681000,0.977126,-0.174431
14354,39.872222,-0.055604,-0.675490,0.099363,-0.728525,2.683330,0.976454,-0.176874
14355,39.875000,-0.060467,-0.674316,0.094686,-0.729847,2.685373,0.976119,-0.179025
14356,39.877778,-0.063846,-0.674480,0.090973,-0.729880,2.686935,0.975965,-0.180696
14357,39.880556,-0.064211,-0.676030,0.090743,-0.728441,2.688261,0.975959,-0.180341
14358,39.883333,-0.058445,-0.678542,0.091481,-0.726496,2.691093,0.976091,-0.179152
14359,39.886111,-0.055943,-0.685030,0.095800,-0.720019,2.691887,0.976455,-0.177614
14360,39.888889,-0.051748,-0.687673,0.097099,-0.717634,2.694158,0.976429,-0.175978
14361,39.891667,-0.050123,-0.690602,0.098760,-0.714705,2.696133,0.976449,-0.175735
14362,39.894444,-0.049624,-0.692420,0.101346,-0.712616,2.697489,0.976801,-0.175751
14363,39.897222,-0.045422,-0.687649,0.102048,-0.717400,2.699735,0.976467,-0.175735
14364,39.900000,-0.044477,-0.684932,0.103855,-0.719795,2.701705,0.976753,-0.176011
14365,39.902778,-0.043614,-0.678877,0.107075,-0.725093,2.702419,0.977010,-0.177706
14366,39.905556,-0.047840,-0.670855,0.106357,-0.732361,2.704085,0.978073,-0.178257
14367,39.908333,-0.043644,-0.659524,0.105559,-0.742954,2.706886,0.978533,-0.179386
14368,39.911111,-0.050988,-0.666949,0.101836,-0.736348,2.707719,0.977797,-0.182264
14369,39.913889,-0.050814,-0.668298,0.097570,-0.735714,2.710660,0.976625,-0.183098
14370,39.916667,-0.050739,-0.673698,0.095177,-0.731093,2.712562,0.976743,-0.184771
14371,39.919444,-0.053752,-0.677717,0.096854,-0.726932,2.713326,0.977034,-0.185132
14372,39.922222,-0.055014,-0.679775,0.094293,-0.725250,2.715610,0.976913,-0.186736
14373,39.925000,-0.059059,-0.683159,0.090714,-0.722203,2.717021,0.978399,-0.188497
14374,39.927778,-0.057100,-0.673846,0.094177,-0.730617,2.718970,0.979825,-0.189643
14375,39.930556,-0.055558,-0.672241,0.097718,-0.731749,2.720219,0.979886,-0.189756
14376,39.933333,-0.052604,-0.673065,0.094522,-0.731630,2.722993,0.979922,-0.189059
14377,39.936111,-0.051357,-0.672448,0.096528,-0.732024,2.724479,0.980814,-0.189503
14378,39.938889,-0.054293,-0.672390,0.094758,-0.732096,2.725568,0.980318,-0.190478
14379,39.941667,-0.060098,-0.674123,0.087493,-0.730952,2.728001,0.980292,-0.192976
14380,39.944444,-0.065267,-0.674532,0.084238,-0.730514,2.729957,0.980027,-0.194876
14381,39.947222,-0.066045,-0.672728,0.082662,-0.732286,2.731845,0.980455,-0.195572
14382,39.950000,-0.064329,-0.676708,0.081776,-0.728862,2.733372,0.980744,-0.194638
14383,39.952778,-0.060816,-0.677741,0.085995,-0.727718,2.735334,0.981333,-0.193646
14384,39.955556,-0.057758,-0.684992,0.086998,-0.721028,2.736857,0.981930,-0.191792
14385,39.958333,-0.055552,-0.689755,0.090497,-0.716214,2.738610,0.982439,-0.191104
14386,39.961111,-0.048423,-0.687555,0.092337,-0.718607,2.741202,0.981836,-0.190779
14387,39.963889,-0.047061,-0.687393,0.093033,-0.718763,2.742634,0.981845,-0.190858
14388,39.966667,-0.046551,-0.687685,0.092525,-0.718583,2.744798,0.982546,-0.191579
14389,39.969444,-0.046862,-0.684729,0.096726,-0.720829,2.745878,0.983451,-0.191538
14390,39.972222,-0.045450,-0.676878,0.099050,-0.727983,2.747236,0.983939,-0.191649
14391,39.975000,-0.040656,-0.660608,0.100822,-0.742818,2.750146,0.983599,-0.192697
14392,39.977778,-0.050502,-0.667464,0.099569,-0.736225,2.750301,0.986317,-0.194529
14393,39.980556,-0.054300,-0.673695,0.092445,-0.731191,2.752465,0.986395,-0.197177
14394,39.983333,-0.051783,-0.669410,0.091566,-0.735408,2.755192,0.984100,-0.198331
14395,39.986111,-0.052204,-0.674997,0.090290,-0.730412,2.756664,0.984095,-0.199196
14396,39.988889,-0.052603,-0.681930,0.091114,-0.723811,2.757997,0.984237,-0.199801
14397,39.991667,-0.054244,-0.682564,0.087980,-0.723480,2.760199,0.984514,-0.200860
14398,39.994444,-0.056885,-0.684676,0.086867,-0.721413,2.761478,0.985994,-0.202464
14399,39.997222,-0.054133,-0.673608,0.090635,-0.731511,2.763243,0.987584,-0.202275
14400,40.000000,-0.055110,-0.677194,0.087629,-0.728486,2.765335,0.987037,-0.204169
14401,40.002778,-0.050966,-0.673418,0.089434,-0.732060,2.767394,0.988499,-0.203512
14402,40.005556,-0.049305,-0.669158,0.092181,-0.735731,2.768831,0.989185,-0.203549
14403,40.008333,-0.053532,-0.669203,0.086386,-0.736097,2.770585,0.989779,-0.205393
14404,40.011111,-0.057622,-0.669994,0.081620,-0.735612,2.772506,0.989195,-0.207298
14405,40.013889,-0.062260,-0.671376,0.079354,-0.734221,2.774129,0.989056,-0.209225
14406,40.016667,-0.063675,-0.671750,0.077395,-0.733967,2.775959,0.989691,-0.209665
14407,40.019444,-0.063338,-0.674776,0.076614,-0.731297,2.777482,0.990720,-0.208650
14408,40.022222,-0.059319,-0.678650,0.080189,-0.727658,2.779320,0.990830,-0.207612
14409,40.025000,-0.056914,-0.684756,0.079766,-0.722154,2.781245,0.991241,-0.206612
14410,40.027778,-0.053934,-0.691745,0.083093,-0.715315,2.782800,0.991786,-0.205413
14411,40.030556,-0.050132,-0.691279,0.084869,-0.715833,2.785191,0.992116,-0.204756
14412,40.033333,-0.047925,-0.691800,0.086779,-0.715252,2.786603,0.992769,-0.204137
14413,40.036111,-0.045952,-0.688219,0.087219,-0.718774,2.788397,0.992711,-0.204418
14414,40.038889,-0.038057,-0.678402,0.090768,-0.728068,2.791044,0.992511,-0.204860
14415,40.041667,-0.041966,-0.679069,0.093542,-0.726880,2.791279,0.993948,-0.205771
14416,40.044444,-0.046119,-0.671778,0.093480,-0.733382,2.792295,0.995445,-0.206325
14417,40.047222,-0.048251,-0.667717,0.094142,-0.736860,2.794167,0.996875,-0.207703
14418,40.050000,-0.049739,-0.666156,0.092270,-0.738409,2.795511,0.997539,-0.209061
14419,40.052778,-0.049320,-0.666030,0.087278,-0.739157,2.798128,0.994974,-0.212040
14420,40.055556,-0.051147,-0.671541,0.084714,-0.734329,2.800674,0.995399,-0.212257
14421,40.058333,-0.057586,-0.693255,0.080947,-0.713813,2.800636,0.996292,-0.214231
14422,40.061111,-0.054720,-0.689141,0.085718,-0.717456,2.802327,0.997409,-0.212586
14423,40.063889,-0.050945,-0.685135,0.083571,-0.721811,2.805122,0.997891,-0.213521
14424,40.066667,-0.054892,-0.685458,0.081004,-0.721507,2.806340,0.998492,-0.215872
14425,40.069444,-0.051007,-0.675824,0.087504,-0.730071,2.807902,0.999723,-0.216115
14426,40.072222,-0.049161,-0.674540,0.086142,-0.731545,2.809953,1.000118,-0.216706
14427,40.075000,-0.049564,-0.673310,0.086048,-0.732662,2.811326,1.000770,-0.216969
14428,40.077778,-0.049975,-0.671350,0.087530,-0.734255,2.813091,1.001649,-0.217140
14429,40.080556,-0.052453,-0.669436,0.082773,-0.736378,2.814906,1.000829,-0.219443
14430,40.083333,-0.059235,-0.670260,0.076325,-0.735811,2.816794,1.001219,-0.221980
14431,40.086111,-0.062378,-0.672177,0.074944,-0.733942,2.818399,1.001705,-0.222793
14432,40.088889,-0.062196,-0.671784,0.074376,-0.734374,2.819879,1.002849,-0.222774
14433,40.091667,-0.061399,-0.675814,0.072622,-0.730911,2.821305,1.003833,-0.221718
14434,40.094444,-0.058778,-0.679705,0.074339,-0.727338,2.823243,1.003927,-0.220720
14435,40.097222,-0.056676,-0.688441,0.076657,-0.719000,2.824564,1.004158,-0.219878
14436,40.100000,-0.053014,-0.693895,0.077021,-0.713980,2.826251,1.004457,-0.219276
14437,40.102778,-0.049391,-0.691894,0.078233,-0.716046,2.828634,1.005090,-0.218629
14438,40.105556,-0.047274,-0.690768,0.080034,-0.717077,2.829770,1.005165,-0.218325
14439,40.108333,-0.044480,-0.686467,0.081314,-0.721230,2.831761,1.005469,-0.218329
14440,40.111111,-0.043128,-0.683192,0.081585,-0.724384,2.833992,1.005922,-0.218529
14441,40.113889,-0.037232,-0.674273,0.081835,-0.732989,2.835388,1.005982,-0.219194
14442,40.116667,-0.042865,-0.673177,0.087383,-0.733048,2.835645,1.008130,-0.218953
14443,40.119444,-0.042743,-0.662794,0.089551,-0.742198,2.837790,1.008521,-0.219644
14444,40.122222,-0.047118,-0.667502,0.087129,-0.737991,2.839028,1.009872,-0.221311
14445,40.125000,-0.049976,-0.672273,0.084320,-0.733786,2.840343,1.009447,-0.223121
14446,40.127778,-0.079137,-0.678315,0.042171,-0.729279,2.841673,1.010917,-0.220721
14447,40.130556,-0.049163,-0.677275,0.078285,-0.729899,2.844690,1.007749,-0.225926
14448,40.133333,-0.048291,-0.686089,0.080967,-0.721384,2.846056,1.008586,-0.224726
14449,40.136111,-0.049862,-0.689762,0.082008,-0.717646,2.847048,1.010396,-0.225418
14450,40.138889,-0.051319,-0.687259,0.076661,-0.720531,2.849361,1.010315,-0.226861
14451,40.141667,-0.055440,-0.689490,0.074757,-0.718291,2.850419,1.010793,-0.229815
14452,40.144444,-0.052685,-0.679198,0.082399,-0.727410,2.851341,1.012829,-0.229566
14453,40.147222,-0.046500,-0.670276,0.083814,-0.735896,2.853241,1.013549,-0.228670
14454,40.150000,-0.045644,-0.671254,0.083129,-0.735136,2.854829,1.013931,-0.228666
14455,40.152778,-0.049003,-0.673297,0.080206,-0.733374,2.856482,1.014593,-0.230384
14456,40.155556,-0.052028,-0.671580,0.075900,-0.735195,2.858798,1.014241,-0.232255
14457,40.158333,-0.055749,-0.670916,0.071008,-0.736018,2.859849,1.013596,-0.234630
14458,40.161111,-0.059422,-0.673814,0.069706,-0.733202,2.861204,1.013975,-0.235279
14459,40.163889,-0.061047,-0.674426,0.069427,-0.732532,2.862648,1.014946,-0.234835
14460,40.166667,-0.058723,-0.675266,0.070064,-0.731887,2.864274,1.016185,-0.234109
14461,40.169444,-0.057204,-0.679093,0.071570,-0.728312,2.865614,1.016605,-0.232975
14462,40.172222,-0.055006,-0.682930,0.072557,-0.724788,2.867610,1.016342,-0.232531
14463,40.175000,-0.051602,-0.690454,0.072877,-0.717844,2.869098,1.015908,-0.232202
14464,40.177778,-0.047744,-0.691127,0.075117,-0.717232,2.871063,1.017147,-0.230691
14465,40.180556,-0.044694,-0.692909,0.077822,-0.715418,2.872530,1.017409,-0.230208
14466,40.183333,-0.040037,-0.688961,0.079820,-0.719276,2.874304,1.017196,-0.229485
14467,40.186111,-0.039794,-0.685174,0.080853,-0.722783,2.875597,1.017188,-0.230390
14468,40.188889,-0.036615,-0.679189,0.083943,-0.728227,2.877269,1.017300,-0.230327
14469,40.191667,-0.039421,-0.676891,0.088986,-0.729620,2.877234,1.019185,-0.229972
14470,40.194444,-0.036459,-0.665562,0.089746,-0.740030,2.879343,1.019878,-0.230585
14471,40.197222,-0.038828,-0.667201,0.091450,-0.738222,2.880336,1.021059,-0.231447
14472,40.200000,-0.042813,-0.670518,0.087691,-0.735448,2.881543,1.020776,-0.233568
14473,40.202778,-0.043247,-0.667367,0.084568,-0.738647,2.883901,1.019713,-0.235954
14474,40.205556,-0.047403,-0.677272,0.084177,-0.729363,2.884693,1.019849,-0.236842
14475,40.208333,-0.046383,-0.683476,0.082013,-0.723867,2.886455,1.020229,-0.236057
14476,40.211111,-0.045322,-0.690132,0.083147,-0.717461,2.888067,1.020409,-0.236280
14477,40.213889,-0.048139,-0.696194,0.082459,-0.711475,2.889050,1.021316,-0.236702
14478,40.216667,-0.050849,-0.697149,0.077763,-0.710880,2.890702,1.020644,-0.239121
14479,40.219444,-0.049334,-0.685781,0.085897,-0.721036,2.891252,1.022975,-0.239767
14480,40.222222,-0.049319,-0.681054,0.086178,-0.725470,2.892841,1.023759,-0.240135
14481,40.225000,-0.046585,-0.682961,0.084545,-0.724049,2.894764,1.023404,-0.240825
14482,40.227778,-0.042342,-0.673157,0.087443,-0.733090,2.896234,1.024240,-0.239762
14483,40.230556,-0.045974,-0.671981,0.084989,-0.734237,2.897623,1.024230,-0.241581
14484,40.233333,-0.052109,-0.673247,0.077805,-0.733464,2.899206,1.023923,-0.244142
14485,40.236111,-0.055398,-0.672693,0.076210,-0.733898,2.900228,1.024090,-0.245876
14486,40.238889,-0.055384,-0.671539,0.075314,-0.735048,2.901710,1.023939,-0.246224
14487,40.241667,-0.054922,-0.671831,0.075484,-0.734798,2.903023,1.025183,-0.245714
14488,40.244444,-0.053112,-0.673480,0.076630,-0.733302,2.904373,1.025885,-0.244629
14489,40.247222,-0.053549,-0.678587,0.076601,-0.728549,2.905692,1.025883,-0.244685
14490,40.250000,-0.051377,-0.686585,0.078121,-0.721012,2.906978,1.025362,-0.243739
14491,40.252778,-0.049556,-0.687593,0.077793,-0.720214,2.908914,1.025947,-0.243307
14492,40.255556,-0.047587,-0.695574,0.079154,-0.712494,2.910356,1.026795,-0.242283
14493,40.258333,-0.042603,-0.693323,0.081238,-0.714765,2.911914,1.026460,-0.241608
14494,40.261111,-0.039939,-0.690155,0.082291,-0.717858,2.913315,1.026252,-0.241523
14495,40.263889,-0.039886,-0.685926,0.084374,-0.721661,2.914688,1.026541,-0.242208
14496,40.266667,-0.033815,-0.678335,0.087604,-0.728728,2.915991,1.026592,-0.242173
14497,40.269444,-0.036324,-0.671131,0.091186,-0.734812,2.916444,1.027552,-0.241491
14498,40.272222,-0.038923,-0.671393,0.093936,-0.734093,2.917519,1.028728,-0.241492
14499,40.275000,-0.037464,-0.668402,0.094877,-0.736772,2.919177,1.029338,-0.242243
14500,40.277778,-0.040842,-0.672611,0.093158,-0.732972,2.920249,1.028895,-0.244089
14501,40.280556,-0.040957,-0.665382,0.088028,-0.740162,2.922523,1.027280,-0.247069
14502,40.283333,-0.046699,-0.677561,0.086817,-0.728830,2.923114,1.027476,-0.248019
14503,40.286111,-0.046125,-0.681207,0.085313,-0.725638,2.924953,1.027311,-0.247942
14504,40.288889,-0.050943,-0.695597,0.087153,-0.711304,2.925586,1.028900,-0.247346
14505,40.291667,-0.051878,-0.701463,0.087263,-0.705439,2.926951,1.028913,-0.247927
14506,40.294444,-0.048089,-0.695720,0.085369,-0.711599,2.928782,1.028365,-0.249760
14507,40.297222,-0.049980,-0.692680,0.086953,-0.714237,2.929791,1.029473,-0.250614
14508,40.300000,-0.053150,-0.694357,0.086775,-0.712400,2.930795,1.030162,-0.251954
14509,40.302778,-0.043667,-0.681027,0.095361,-0.724708,2.932165,1.031291,-0.249505
14510,40.305556,-0.039815,-0.675076,0.095479,-0.730460,2.933163,1.032056,-0.249854
14511,40.308333,-0.047056,-0.678741,0.089937,-0.727329,2.935063,1.030729,-0.252908
14512,40.311111,-0.053103,-0.677680,0.085941,-0.728385,2.936268,1.030336,-0.254804
14513,40.313889,-0.055103,-0.676381,0.083105,-0.729771,2.937909,1.030361,-0.256417
14514,40.316667,-0.056050,-0.675433,0.083858,-0.730490,2.939039,1.030564,-0.256814
14515,40.319444,-0.056585,-0.673560,0.081205,-0.732476,2.940354,1.030820,-0.256395
14516,40.322222,-0.055563,-0.675518,0.084273,-0.730401,2.940856,1.031368,-0.255522
14517,40.325000,-0.054519,-0.680722,0.083251,-0.725751,2.942812,1.030914,-0.256114
14518,40.327778,-0.056295,-0.688096,0.083059,-0.718649,2.944526,1.031250,-0.255346
14519,40.330556,-0.052078,-0.691732,0.083644,-0.715401,2.945920,1.030811,-0.254812
14520,40.333333,-0.046909,-0.696527,0.086624,-0.710736,2.947204,1.031431,-0.253406
14521,40.336111,-0.045096,-0.698023,0.089440,-0.709035,2.948820,1.031837,-0.252425
14522,40.338889,-0.042472,-0.695847,0.089834,-0.711283,2.950203,1.031676,-0.251910
14523,40.341667,-0.043144,-0.692642,0.091240,-0.714185,2.951066,1.031466,-0.253210
14524,40.344444,-0.041122,-0.684691,0.093997,-0.721576,2.952310,1.031278,-0.253777
14525,40.347222,-0.038640,-0.675226,0.097414,-0.730128,2.953417,1.031749,-0.253496
14526,40.350000,-0.038455,-0.674268,0.100401,-0.730619,2.954056,1.032763,-0.253148
14527,40.352778,-0.037818,-0.672285,0.103553,-0.732038,2.955168,1.033634,-0.252942
